zip_code,violation_type,offense,item_name,animal_id
80238,CITATION,8-51,ATTACK/ BITE,A233424
80238,CITATION,8-61,LICENSE REQ,A233424
80238,CITATION,8-16,LEASH LAW,A233425
80238,CITATION,8-32,FAILURE TO VACC,A233425
80238,CITATION,8-51,ATTACK/ BITE,A233425
80238,CITATION,8-61,LICENSE REQ,A233425
80204,CITATION,8-3,HERD & GRAZ,A233426
80204,CITATION,8-91,LVSTCK OR FWL,A233426
80204,CITATION,8-3,HERD & GRAZ,A233427
80204,CITATION,8-91,LVSTCK OR FWL,A233427
80209,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233436
80209,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233436
,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A301165
,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A301165
80249,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233380
80249,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233380
80249,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233380
80249,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233380
80219,CITATION,8-16,LEASH LAW,A233320
80219,CITATION,8-51,ATTACK/ BITE,A233320
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233393
80249,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233146
80249,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233146
80249,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233146
80249,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233146
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233392
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233392
80204,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233311
80237,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233526
80237,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233526
80219,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233527
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233527
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233344
80223,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233344
80223,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233344
80223,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233344
80223,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A233344
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233529
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233529
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233529
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233530
80210,CITATION,8-51,ATTACK/ BITE,A233396
80210,CITATION,8-51,ATTACK/ BITE,A233397
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233531
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233532
80220,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233531
80220,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233532
80219,CITATION,8-16,LEASH LAW,A306927
80219,CITATION,8-32,FAILURE TO VACC,A306927
80219,CITATION,8-51,ATTACK/ BITE,A306927
80219,CITATION,8-61,LICENSE REQ,A306927
80219,CITATION,8-71,SPAY / NEUTER,A306927
80231,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233533
80223,CITATION,8-16,LEASH LAW,A313608
80223,CITATION,8-32,FAILURE TO VACC,A313608
80223,CITATION,8-51,ATTACK/ BITE,A313608
80223,CITATION,8-61,LICENSE REQ,A313608
80223,CITATION,8-71,SPAY / NEUTER,A313608
80219,CITATION,8-131,CRUELTY,A233546
80219,CITATION,8-16,LEASH LAW,A232587
80219,CITATION,8-51,ATTACK/ BITE,A232587
80219,CITATION,8-16,LEASH LAW,A233549
80204,CITATION,8-16,LEASH LAW,A233311
80204,CITATION,8-55,PIT BULLS PRO,A233311
80204,CITATION,8-16,LEASH LAW,A233550
80204,CITATION,8-55,PIT BULLS PRO,A233550
80238,CITATION,8-16,LEASH LAW,A233279
80238,CITATION,8-51,ATTACK/ BITE,A233279
80246,CITATION,8-131,CRUELTY,A232386
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A206027
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A206027
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A206027
80224,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233597
80224,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233597
80202,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233598
80219,CITATION,8-16,LEASH LAW,A199256
80219,CITATION,8-16,LEASH LAW,A199250
80219,CITATION,8-32,FAILURE TO VACC,A199256
80219,CITATION,8-32,FAILURE TO VACC,A199250
80219,CITATION,8-51,ATTACK/ BITE,A199256
80219,CITATION,8-51,ATTACK/ BITE,A199250
80219,CITATION,8-61,LICENSE REQ,A199256
80219,CITATION,8-61,LICENSE REQ,A199250
80227,CITATION,8-16,LEASH LAW,A233354
80227,CITATION,8-51,ATTACK/ BITE,A233354
80205,CITATION,8-51,ATTACK/ BITE,A186271
80211,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233684
80211,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233685
80211,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233685
80211,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233684
80033,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233503
80113,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233521
80221,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233525
80221,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233525
80221,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233525
80221,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233525
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233731
80204,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233562
80204,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233562
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233563
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233563
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A233563
80219,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233563
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233641
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233735
80205,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233735
80207,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233737
80249,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233738
80249,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233857
80204,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233855
80212,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233852
80223,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233815
80212,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233901
80212,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233901
80212,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233901
80212,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233901
80212,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A233901
80212,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A233901
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A223063
80207,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233952
80207,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A168790
80207,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233952
80207,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A168790
81632,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233954
80207,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233956
80207,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233956
80207,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233956
80220,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,
80220,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233418
80220,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233418
80249,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233961
80249,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233961
80223,ADMIN,8-91 (1ST),LVSTCK OR FWL - 1ST,
80209,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233963
80239,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A204339
80249,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233965
80249,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233965
80216,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233966
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233966
80207,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A233967
80207,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233967
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A233990
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233990
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233990
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233990
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233907
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A233907
80207,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233905
80207,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A197760
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233742
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A233742
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233742
80205,ADMIN,8-36 (1ST),FAILURE TO DISPLAY VACC,A231026
80205,ADMIN,8-63 (1ST),FAILURE TO DISPLAY LICENSE,A231026
80204,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A155510
80204,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A155510
80204,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A155510
80204,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A178683
80204,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A178683
80204,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A178683
97701,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233450
97701,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233450
80239,CITATION,8-55,PIT BULLS PRO,A233713
80246,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A234051
80246,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A234052
80207,CITATION,8-55,PIT BULLS PRO,A300678
80207,CITATION,8-55,PIT BULLS PRO,A233035
80207,CITATION,8-55,PIT BULLS PRO,A233045
80207,CITATION,8-55,PIT BULLS PRO,A233044
80207,CITATION,8-55,PIT BULLS PRO,A233042
80207,CITATION,8-55,PIT BULLS PRO,A233036
80207,CITATION,8-55,PIT BULLS PRO,A233038
80207,CITATION,8-55,PIT BULLS PRO,A233039
80207,CITATION,8-55,PIT BULLS PRO,A233040
80207,CITATION,8-55,PIT BULLS PRO,A233041
80207,CITATION,8-132,NEGLECT,A300678
80207,CITATION,8-132,NEGLECT,A233035
80207,CITATION,8-132,NEGLECT,A234142
80207,CITATION,8-132,NEGLECT,A233045
80207,CITATION,8-132,NEGLECT,A233044
80207,CITATION,8-132,NEGLECT,A233042
80207,CITATION,8-32,FAILURE TO VACC,A233036
80207,CITATION,8-132,NEGLECT,A233038
80207,CITATION,8-132,NEGLECT,A233039
80207,CITATION,8-132,NEGLECT,A233040
80207,CITATION,8-132,NEGLECT,A233041
80231,CITATION,8-16,LEASH LAW,A234144
80231,CITATION,8-51,ATTACK/ BITE,A234144
80235,CITATION,8-16,LEASH LAW,A234147
80235,CITATION,8-32,FAILURE TO VACC,A234147
80235,CITATION,8-47,EXCREMENT,A234147
80235,CITATION,8-61,LICENSE REQ,A234147
80209,CITATION,8-16,LEASH LAW,A144717
80219,CITATION,8-32,FAILURE TO VACC,A223063
80219,CITATION,8-61,LICENSE REQ,A223063
80219,CITATION,8-71,SPAY / NEUTER,A223063
80219,CITATION,8-16,LEASH LAW,A307883
80219,CITATION,8-32,FAILURE TO VACC,A307883
80219,CITATION,8-51,ATTACK/ BITE,A307883
80219,CITATION,8-61,LICENSE REQ,A307883
80219,CITATION,8-71,SPAY / NEUTER,A307883
80219,CITATION,8-55,PIT BULLS PRO,A233200
80211,CITATION,8-131 (B),CRUELTY (B),A234148
80211,CITATION,8-132,NEGLECT,A234148
80219,CITATION,8-16,LEASH LAW,A228951
80219,CITATION,8-32,FAILURE TO VACC,A228951
80219,CITATION,8-51,ATTACK/ BITE,A228951
80219,CITATION,8-61,LICENSE REQ,A228951
80220,CITATION,8-16,LEASH LAW,A234149
80220,CITATION,8-16,LEASH LAW,A234136
80220,CITATION,8-16,LEASH LAW,A234151
80220,CITATION,8-32,FAILURE TO VACC,A234149
80220,CITATION,8-32,FAILURE TO VACC,A234136
80220,CITATION,8-51,ATTACK/ BITE,A234136
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A234034
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A234034
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A233988
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A233988
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A233988
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A234140
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A234140
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234179
80211,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A188382
80210,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A234020
80237,CITATION,8-16,LEASH LAW,A234161
80237,CITATION,8-51,ATTACK/ BITE,A234161
80237,CITATION,8-61,LICENSE REQ,A234161
80249,CITATION,8-16,LEASH LAW,A234211
80249,CITATION,8-51,ATTACK/ BITE,A234211
80010,CITATION,8-16,LEASH LAW,A234070
87401,CITATION,8-131 (B),CRUELTY (B),A234064
87401,CITATION,8-131 (B),CRUELTY (B),A234063
87401,CITATION,8-131 (B),CRUELTY (B),A234065
80211,CITATION,8-16,LEASH LAW,A223444
80211,CITATION,8-51,ATTACK/ BITE,A223444
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A234196
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A234196
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A234196
80219,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A234196
80211,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A188463
80211,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A188463
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A234224
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A234224
80211,CITATION,8-51,ATTACK/ BITE,A217597
80112,CITATION,8-131 (B),CRUELTY (B),A234249
80220,CITATION,8-16,LEASH LAW,A234250
80220,CITATION,8-16,LEASH LAW,A234251
80220,CITATION,8-32,FAILURE TO VACC,A234250
80220,CITATION,8-32,FAILURE TO VACC,A234251
80220,CITATION,8-51,ATTACK/ BITE,A234250
80220,CITATION,8-51,ATTACK/ BITE,A234251
80220,CITATION,8-61,LICENSE REQ,A234250
80220,CITATION,8-61,LICENSE REQ,A234251
80220,CITATION,8-71,SPAY / NEUTER,A234250
80220,CITATION,8-71,SPAY / NEUTER,A234251
80219,CITATION,8-16,LEASH LAW,A233096
80219,CITATION,8-16,LEASH LAW,A233097
80219,CITATION,8-51,ATTACK/ BITE,A233096
80230,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234287
80230,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234287
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234326
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234327
80205,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234326
80205,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234327
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A169872
80222,ADMIN,8-36 (1ST),FAILURE TO DISPLAY VACC,A234342
80222,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234342
80222,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234342
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A234362
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234362
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A234362
80239,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234362
80239,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A234362
80239,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A234313
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234486
80205,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234486
80216,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234463
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A234463
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234463
80223,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234497
80223,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234497
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A234508
80204,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234508
80204,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234508
80207,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A013228
80207,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A013228
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A313608
80223,ADMIN,8-91 (2ND),LVSTCK OR FWL - 2ND,A234026
80222,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234557
80222,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234557
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A142412
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A182668
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A155494
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A182671
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A182671
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A155494
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A142412
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A182668
80222,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234558
80222,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234558
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A234560
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A234561
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234562
80219,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234562
80202,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234571
80202,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234571
80203,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234565
80203,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234577
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A234578
80210,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234580
80231,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234581
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A234582
80204,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A234582
80204,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234582
80222,CITATION,8-16,LEASH LAW,A234593
80222,CITATION,8-32,FAILURE TO VACC,A234593
80222,CITATION,8-51,ATTACK/ BITE,A234593
80222,CITATION,8-61,LICENSE REQ,A234593
80219,CITATION,8-16,LEASH LAW,A231146
80219,CITATION,8-51,ATTACK/ BITE,A231146
80219,CITATION,8-16,LEASH LAW,A231145
80211,CITATION,8-16,LEASH LAW,A223444
80211,CITATION,8-51,ATTACK/ BITE,A223444
80216,CITATION,8-16,LEASH LAW,A234594
80216,CITATION,8-32,FAILURE TO VACC,A234594
80216,CITATION,8-51,ATTACK/ BITE,A234594
80216,CITATION,8-61,LICENSE REQ,A234594
80216,CITATION,8-71,SPAY / NEUTER,A234594
80216,CITATION,8-16,LEASH LAW,A234595
80216,CITATION,8-32,FAILURE TO VACC,A234595
80216,CITATION,8-51,ATTACK/ BITE,A234595
80216,CITATION,8-61,LICENSE REQ,A234595
80216,CITATION,8-71,SPAY / NEUTER,A234595
80205,CITATION,8-16,LEASH LAW,A222821
80205,CITATION,8-51,ATTACK/ BITE,A222821
80249,CITATION,8-16,LEASH LAW,A231815
80249,CITATION,8-51,ATTACK/ BITE,A231815
80249,CITATION,8-16,LEASH LAW,A231816
80249,CITATION,8-51,ATTACK/ BITE,A231816
80216,CITATION,8-16,LEASH LAW,A234341
80216,CITATION,8-51,ATTACK/ BITE,A234341
80216,CITATION,8-71,SPAY / NEUTER,A234341
80223,CITATION,8-16,LEASH LAW,A234597
80223,CITATION,8-51,ATTACK/ BITE,A234597
80207,CITATION,8-16,LEASH LAW,A234598
80207,CITATION,8-51,ATTACK/ BITE,A234598
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A234254
80204,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A234337
80204,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A234337
80227,CITATION,8-16,LEASH LAW,A234673
80227,CITATION,8-51,ATTACK/ BITE,A234673
80239,CITATION,8-16,LEASH LAW,A233713
80239,CITATION,8-32,FAILURE TO VACC,A233713
80239,CITATION,8-51,ATTACK/ BITE,A233713
80239,CITATION,8-71,SPAY / NEUTER,A233713
80218,CITATION,8-16,LEASH LAW,A217244
80218,CITATION,8-51,ATTACK/ BITE,A217244
80219,CITATION,8-51,ATTACK/ BITE,A205089
80219,CITATION,8-16,LEASH LAW,A233150
80219,CITATION,8-32,FAILURE TO VACC,A233150
80219,CITATION,8-51,ATTACK/ BITE,A233150
80219,CITATION,8-16,LEASH LAW,A234674
80219,CITATION,8-32,FAILURE TO VACC,A234674
80206,CITATION,8-16,LEASH LAW,A232534
80206,CITATION,8-32,FAILURE TO VACC,A232534
80206,CITATION,8-51,ATTACK/ BITE,A232534
80206,CITATION,8-61,LICENSE REQ,A232534
80227,CITATION,8-55,PIT BULLS PRO,A233639
80227,CITATION,8-131 (B),CRUELTY (B),A233639
80223,CITATION,8-131,CRUELTY,A233817
80223,CITATION,8-132,NEGLECT,A233817
80223,CITATION,8-16,LEASH LAW,A231436
80223,CITATION,8-32,FAILURE TO VACC,A231436
80223,CITATION,8-51,ATTACK/ BITE,A231436
80223,CITATION,8-61,LICENSE REQ,A231436
80223,CITATION,8-71,SPAY / NEUTER,A231436
80216,CITATION,8-16,LEASH LAW,A232001
80216,CITATION,8-51,ATTACK/ BITE,A232001
80219,CITATION,8-16,LEASH LAW,A233086
80219,CITATION,8-51,ATTACK/ BITE,A233086
80216,CITATION,8-16,LEASH LAW,A233673
80216,CITATION,8-51,ATTACK/ BITE,A233673
80207,CITATION,8-16,LEASH LAW,A234711
80207,CITATION,8-51,ATTACK/ BITE,A234711
80204,CITATION,8-16,LEASH LAW,A234712
80204,CITATION,8-51,ATTACK/ BITE,A234712
80204,CITATION,8-61,LICENSE REQ,A234712
80220,CITATION,8-16,LEASH LAW,A233418
80220,CITATION,8-51,ATTACK/ BITE,A233418
80249,CITATION,8-16,LEASH LAW,A234713
80249,CITATION,8-51,ATTACK/ BITE,A234713
80207,CITATION,8-16,LEASH LAW,A234714
80207,CITATION,8-32,FAILURE TO VACC,A234714
80207,CITATION,8-51,ATTACK/ BITE,A234714
80207,CITATION,8-61,LICENSE REQ,A234714
80220,CITATION,8-16,LEASH LAW,A234715
80220,CITATION,8-32,FAILURE TO VACC,A234715
80220,CITATION,8-51,ATTACK/ BITE,A234715
80220,CITATION,8-61,LICENSE REQ,A234715
80249,CITATION,8-16,LEASH LAW,A234716
80249,CITATION,8-51,ATTACK/ BITE,A234716
80249,CITATION,8-61,LICENSE REQ,A234716
80249,CITATION,8-71,SPAY / NEUTER,A234716
80231,CITATION,8-140,TRAPPING -GV'S ONLY,A233009
80231,CITATION,8-131,CRUELTY,A233009
80231,CITATION,8-132,NEGLECT,A233009
80239,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A234736
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A234736
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234736
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A234736
80239,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A234736
80239,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234736
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A305616
80249,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A234670
80207,CITATION,8-16,LEASH LAW,A301446
80207,CITATION,8-32,FAILURE TO VACC,A301446
80207,CITATION,8-51,ATTACK/ BITE,A301446
80207,CITATION,8-61,LICENSE REQ,A301446
80123,CITATION,8-16,LEASH LAW,A209234
80123,CITATION,8-51,ATTACK/ BITE,A209234
80211,CITATION,8-16,LEASH LAW,A234864
80211,CITATION,8-51,ATTACK/ BITE,A234864
80211,CITATION,8-16,LEASH LAW,A234865
80211,CITATION,8-51,ATTACK/ BITE,A234865
80211,CITATION,8-16,LEASH LAW,A234866
80211,CITATION,8-51,ATTACK/ BITE,A234866
80211,CITATION,8-16,LEASH LAW,A234867
80211,CITATION,8-51,ATTACK/ BITE,A234867
80204,CITATION,8-16,LEASH LAW,A233813
80204,CITATION,8-51,ATTACK/ BITE,A233813
80210,CITATION,8-51,ATTACK/ BITE,A232932
80211,CITATION,8-16,LEASH LAW,A234043
80211,CITATION,8-51,ATTACK/ BITE,A234043
80211,CITATION,8-61,LICENSE REQ,A234043
80231,CITATION,8-16,LEASH LAW,A234144
80231,CITATION,8-51,ATTACK/ BITE,A234144
80219,CITATION,8-16,LEASH LAW,A233238
80219,CITATION,8-32,FAILURE TO VACC,A233238
80219,CITATION,8-51,ATTACK/ BITE,A233238
80219,CITATION,8-61,LICENSE REQ,A233238
80205,CITATION,8-46,BARKING DOG,A143434
80205,CITATION,8-46,BARKING DOG,A225606
80209,CITATION,8-16,LEASH LAW,A154821
80209,CITATION,8-32,FAILURE TO VACC,A154821
80209,CITATION,8-51,ATTACK/ BITE,A154821
80209,CITATION,8-61,LICENSE REQ,A154821
80210,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A234869
80210,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A234869
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A234804
